-720.000000;-12.538234
-718.559998;-843770078598650658816.000000
-717.119995;990346202395887796224.000000
-715.679993;-2651785044265321627648.000000
-714.239990;654614179543229923328.000000
-712.799988;288868761398891511808.000000
-711.359985;446040271822587428864.000000
-709.919983;-251805860499864682496.000000
-708.479980;187917972107847270400.000000
-707.039978;-47136503287408230400.000000
-705.599976;-19.920929
-704.159973;-12781996395733188608.000000
-702.719971;-1521855759359410176.000000
-701.280029;-9044002107945910272.000000
-699.840027;-12706489633718927360.000000
-698.400024;-7937722986100948992.000000
-696.960022;6727140342954459136.000000
-695.520020;-8857062591235620864.000000
-694.080017;18818062052491264.000000
-692.640015;-943549408069287936.000000
-691.200012;-10.049644
-689.760010;-284698710443556864.000000
-688.320007;256787195455602688.000000
-686.880005;96909056496631808.000000
-685.440002;-196276981770223616.000000
-684.000000;-47633979041382400.000000
-682.559998;158071684304207872.000000
-681.119995;-102020668874293248.000000
-679.679993;32076428526747648.000000
-678.239990;-26394981363089408.000000
-676.799988;-0.092010
-675.359985;-4306029521141760.000000
-673.919983;34487086295810048.000000
-672.479980;-33332360715960320.000000
-671.039978;-3491546418642944.000000
-669.599976;-37019040350208.000000
-668.159973;6640741530992640.000000
-666.719971;2809095442661376.000000
-665.280029;2715525016715264.000000
-663.839966;-650344753266688.000000
-662.400024;-7.365857
-660.960022;-1141293740720128.000000
-659.520020;947390060167168.000000
-658.080017;-1344688627908608.000000
-656.640015;-298867413221376.000000
-655.200012;-387933659987968.000000
-653.760010;405277006364672.000000
-652.320007;-137985253179392.000000
-650.880005;243791218868224.000000
-649.440002;2310381502464.000000
-648.000000;-19.220882
-646.559998;-15168325025792.000000
-645.119995;11109034622976.000000
-643.679993;-72221066264576.000000
-642.239990;-4211879182336.000000
-640.799988;60164153540608.000000
-639.359985;35472134897664.000000
-637.919983;-25677447299072.000000
-636.479980;-5368453267456.000000
-635.039978;-5028804820992.000000
-633.599976;-15.039309
-632.159973;-883720192000.000000
-630.719971;-4602308591616.000000
-629.280029;-1075629981696.000000
-627.839966;-1599216680960.000000
-626.400024;389516754944.000000
-624.960022;1099085643776.000000
-623.520020;-509172678656.000000
-622.080017;-186870284288.000000
-620.640015;-292327096320.000000
-619.200012;-2.093615
-617.760010;-251453980672.000000
-616.320007;321567358976.000000
-614.880005;-542925881344.000000
-613.440002;-276023771136.000000
-612.000000;-120135278592.000000
-610.559998;-33553172480.000000
-609.119995;9667483648.000000
-607.679993;92971696128.000000
-606.239990;-14744558592.000000
-604.799988;-2.898304
-603.359985;-1121242240.000000
-601.919983;15249747968.000000
-600.479980;-27413469184.000000
-599.039978;18799462400.000000
-597.599976;-6352739840.000000
-596.159973;97597464.000000
-594.719971;619969024.000000
-593.280029;8729586688.000000
-591.839966;894000768.000000
-590.400024;-16.053900
-588.959961;2259529216.000000
-587.520020;-790692224.000000
-586.080017;434445824.000000
-584.640015;-617090624.000000
-583.200012;148915456.000000
-581.760010;1546551040.000000
-580.320007;-1028328256.000000
-578.880005;115733080.000000
-577.440002;473405824.000000
-576.000000;-18.680864
-574.559998;-75337984.000000
-573.119995;-61430516.000000
-571.679993;-526170656.000000
-570.239990;-199546464.000000
-568.799988;-210451424.000000
-567.359985;119878424.000000
-565.919983;-58527160.000000
-564.479980;46409116.000000
-563.039978;-38214624.000000
-561.599976;-6.210440
-560.159973;1271960.750000
-558.719971;-19649586.000000
-557.280029;-55480320.000000
-555.839966;55034212.000000
-554.400024;53796508.000000
-552.959961;27163760.000000
-551.520020;10663471.000000
-550.079956;5703165.500000
-548.640015;-1185076.125000
-547.200012;-0.330647
-545.760010;3626875.000000
-544.320007;1182395.375000
-542.880005;-5594835.000000
-541.440002;-2474787.250000
-540.000000;-4094554.250000
-538.559998;-1547905.250000
-537.119995;-2793485.000000
-535.679993;1261391.375000
-534.239990;-610793.187500
-532.799988;-11.267346
-531.359985;461510.687500
-529.919983;-297379.187500
-528.479980;-771268.312500
-527.039978;1408463.875000
-525.599976;-553509.750000
-524.159973;321209.531250
-522.719971;188718.015625
-521.280029;370514.093750
-519.839966;-24678.695313
-518.400024;-19.999931
-516.959961;19203.066406
-515.520020;-173699.765625
-514.079956;51338.464844
-512.640015;-4766.033691
-511.200012;-55185.250000
-509.760010;102522.539063
-508.320007;99297.171875
-506.880005;19748.353516
-505.440002;8445.206055
-504.000000;-11.341137
-502.559998;9469.205078
-501.119995;6017.508301
-499.679993;20244.755859
-498.239990;4546.989746
-496.799988;-8964.934570
-495.359985;22771.515625
-493.919983;-11035.714844
-492.479980;14824.394531
-491.039978;4245.336426
-489.599976;-0.495563
-488.159973;-587.885620
-486.719971;3337.050293
-485.279968;-1097.843262
-483.839996;2282.377197
-482.399994;1232.775269
-480.959991;-1711.922974
-479.519989;-2053.426025
-478.079987;-1744.187622
-476.639984;161.935852
-475.200012;-6.141669
-473.760010;430.498444
-472.320007;-1267.142700
-470.880005;1149.628418
-469.440002;-1882.000854
-468.000000;-280.061310
-466.559998;985.445374
-465.119995;-82.303268
-463.679993;-294.756256
-462.239990;-287.775452
-460.799988;-18.645964
-459.359985;259.923981
-457.919983;-251.102905
-456.479980;390.354187
-455.039978;-173.235184
-453.599976;1.474014
-452.160004;-79.336624
-450.720001;300.494110
-449.279999;-50.713989
-447.839996;52.095219
-446.399994;-16.113001
-444.959991;-18.671625
-443.519989;-56.591682
-442.079987;-79.608978
-440.639984;74.512550
-439.199982;36.450615
-437.759979;7.581166
